time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-12 20:50:00.000,67.6369,-162.8311,13.7,4.1,ml,,,,0.64,ak,ak13428667,2016-04-14 18:28:32.040,"9km NE of Noatak, Alaska",earthquake,1.7,0.7,,,reviewed,ak,ak
2016-04-12 20:23:12.990,-53.6979,140.8624,28.75,5,mb,,76,11.614,0.78,us,us20005hla,2016-04-14 18:26:16.009,"West of Macquarie Island",earthquake,9.8,5.2,0.071,64,reviewed,us,us
2016-04-12 19:26:56.650,29.2786,130.4384,35.03,4.8,mb,,178,2.223,0.42,us,us20005hkj,2016-04-13 17:29:54.186,"137km NE of Naze, Japan",earthquake,10.1,9,0.082,46,reviewed,us,us
2016-04-12 19:20:22.360,58.2035,-137.8505,10,3.6,ml,,123,1.618,1.37,us,us20005hk9,2016-04-13 16:46:33.457,"126km W of Gustavus, Alaska",earthquake,5,2,0.044,68,reviewed,us,us
2016-04-12 19:04:36.010,28.8159,130.6502,11.19,4.9,mb,,116,2.689,1.4,us,us20005hk1,2016-04-13 16:02:40.276,"124km ENE of Naze, Japan",earthquake,7.1,4.8,0.056,100,reviewed,us,us
2016-04-12 19:02:25.300,18.5757,-63.9352,32,2.8,Md,3,352.8,0.99174007,0.5,pr,pr16103009,2016-04-13 15:46:15.040,"74km ENE of Road  own, British Virgin Islands",earthquake,19.4,29.5,0,3,reviewed,pr,pr
2016-04-12 18:58:21.690,51.2722,160.4782,33.43,4.2,mb,,166,2.084,1.02,us,us20005hjv,2016-04-13 15:37:19.040,"232km SE of Vilyuchinsk, Russia",earthquake,10.4,6.9,0.096,30,reviewed,us,us
2016-04-12 18:43:02.280,50.1907,-28.9931,18.91,5.2,mb,,35,14.322,0.95,us,us20005hjm,2016-04-13 15:26:15.526,"Northern Mid-Atlantic Ridge",earthquake,10.2,3.5,0.026,488,reviewed,us,us
2016-04-12 17:02:51.500,36.6229,-97.6924,7.419,3.5,ml,,49,,0.8,us,us20005hiq,2016-04-13 14:27:35.096,"20km S of Medford, Oklahoma",earthquake,1.3,5.8,,,reviewed,tul,tul
2016-04-12 15:22:48.270,32.6343,-109.1398,5,3,ml,,80,1.148,0.59,us,us20005heq,2016-04-12 16:32:44.724,"48km SSE of Clifton, Arizona",earthquake,3.8,2,0.073,25,reviewed,us,us
2016-04-12 15:17:17.500,36.2844,-97.5187,7.327,3.5,ml,,41,,0.35,us,us20005hel,2016-04-12 23:19:50.167,"20km W of Perry, Oklahoma",earthquake,2.1,7.3,,,reviewed,tul,tul
2016-04-12 15:16:46.570,-10.7874,41.4318,10,5.2,mb,,36,9.023,1.02,us,us20005hen,2016-04-12 23:19:22.178,"127km ESE of Madimba,  anzania",earthquake,8.5,1.8,0.05,131,reviewed,us,us
2016-04-12 15:12:04.220,11.756,140.9379,10,4.6,mb,,103,5.853,0.65,us,us20005hep,2016-04-12 23:14:39.376,"224km NNE of Fais, Micronesia",earthquake,13.8,1.9,0.085,41,reviewed,us,us
2016-04-12 14:51:47.600,11.351,140.8907,10,5.4,mb,,31,6.138,0.75,us,us20005hei,2016-04-12 22:54:32.394,"179km NNE of Fais, Micronesia",earthquake,7.4,1.7,0.033,317,reviewed,us,us
2016-04-12 14:41:52.360,27.636,86.0674,10,4.3,mb,,82,0.671,0.94,us,us20005heg,2016-04-12 22:44:34.347,"34km N of Ramechhap, Nepal",earthquake,8,1.9,0.097,30,reviewed,us,us
2016-04-12 14:10:12.870,33.1213,47.2422,10,4.3,mb,,99,2.901,1.08,us,us20005hec,2016-04-12 22:12:40.078,"21km NW of Abdanan, Iran",earthquake,9.1,1.9,0.113,22,reviewed,us,us
2016-04-12 13:24:28.990,40.9715,-123.5651667,29.87,2.77,ml,59,60,0.1595,0.12,nc,nc72621175,2016-04-12 21:27:11.621,"6km ENE of Willow Creek, California",earthquake,0.22,0.56,0.145,15,reviewed,nc,nc
2016-04-12 13:15:25.490,35.161,-84.4653333,13.33,2.5,md,20,111,0.1648,0.14,se,se60136286,2016-04-12 21:17:58.678,"15km E of Benton,  ennessee",earthquake,0.36,0.98,0.037,12,reviewed,se,se
2016-04-12 12:52:31.700,18.1916,-66.9929,19,2.7,Md,11,79.2,0.08983153,0.15,pr,pr16103007,2016-04-12 20:55:12.923,"1km NW of Maricao, Puerto Rico",earthquake,0.3,0.5,0,8,reviewed,pr,pr
2016-04-12 12:42:57.750,1.316,128.2688,105.88,4.6,mb,,96,1.051,0.74,us,us20005he0,2016-04-12 20:45:36.054,"53km SSE of  obelo, Indonesia",earthquake,9.6,7,0.077,50,reviewed,us,us
2016-04-12 12:41:11.000,0.2976,96.579,10,4.7,mb,,189,1.411,0.96,us,us20005hdx,2016-04-12 20:43:49.798,"242km S of Sinabang, Indonesia",earthquake,7.2,1.7,0.083,44,reviewed,us,us
2016-04-12 12:38:09.900,19.1443,-65.0061,39,2.8,Md,5,309.6,0.78961913,0.18,pr,pr16103008,2016-04-12 20:40:46.444,"89km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.6,12.4,0,3,reviewed,pr,pr
2016-04-12 12:36:32.430,15.6561,-61.5115,4.52,4.1,mb,,58,0.23,0.97,us,us20005hdv,2016-04-12 21:17:10.395,"9km NNW of Portsmouth, Dominica",earthquake,2.4,4.7,0.185,8,reviewed,us,us
2016-04-12 12:34:02.000,58.9243,-152.9374,69,2.8,ml,,,,0.63,ak,ak13427461,2016-04-12 13:27:05.477,"112km SW of Homer, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-04-12 12:07:55.950,-55.2788,145.9242,10,5.2,mb,,91,7.558,1.17,us,us20005hdp,2016-04-13 02:50:22.040,"West of Macquarie Island",earthquake,5.3,1.8,0.081,50,reviewed,us,us
2016-04-12 11:24:56.830,11.3295,140.8392,56.46,5.3,mb,,52,4.531,1.02,us,us20005hdl,2016-04-12 19:27:34.771,"176km NNE of Fais, Micronesia",earthquake,9,4.9,0.033,311,reviewed,us,us
2016-04-12 10:00:15.090,-20.7871,-69.19,115.87,4.2,mb,,123,0.377,0.88,us,us20005hdi,2016-04-12 18:03:00.950,"117km ESE of Iquique, Chile",earthquake,5.6,6.4,0.372,2,reviewed,us,us
2016-04-12 09:52:40.790,-14.3791,166.681,10,5.2,mb,,54,1.175,0.7,us,us20005hdf,2016-04-12 17:55:22.778,"84km NNW of Port-Olry, Vanuatu",earthquake,6,1.7,0.056,105,reviewed,us,us
2016-04-12 09:27:07.000,59.8143,-152.9133,107,3.7,ml,,,,0.52,ak,ak13427058,2016-04-12 17:29:53.648,"60km W of Anchor Point, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-04-12 09:00:02.000,63.0297,-149.3076,65,2.6,ml,75,35.9999971200002,,0.7,ak,ak13426885,2016-04-12 17:05:00.867,"44km SSW of Cantwell, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-12 08:28:06.000,19.1735,-66.616,33,2.7,Md,5,309.6,0.83183995,0.15,pr,pr16103004,2016-04-12 16:30:41.798,"78km N of Arecibo, Puerto Rico",earthquake,1.3,9.5,0,4,reviewed,pr,pr
2016-04-12 07:35:23.410,36.0733333,-117.6596667,3.22,3.11,ml,33,43,0.09813,0.14,ci,ci37548408,2016-04-14 23:16:42.350,"26km E of Coso Junction, CA",earthquake,0.15,0.48,0.186,117,reviewed,ci,ci
2016-04-12 05:41:13.660,-4.5441,152.9403,64.42,5.2,mb,,74,0.85,0.97,us,us20005hbk,2016-04-12 13:43:42.375,"13km SW of  aron, Papua New Guinea",earthquake,8.1,6.1,0.052,121,reviewed,us,us
2016-04-12 05:28:43.000,52.1615,178.444,50,3,ml,,,,0.5,ak,ak13426518,2016-04-12 15:00:54.487,"24km N of Little Sitkin Island, Alaska",earthquake,17,35.7,,,reviewed,ak,ak
2016-04-12 03:48:51.370,51.5402,176.5015,41.25,4.1,mb,,223,1.899,1.1,us,us20005hb4,2016-04-12 14:45:07.364,"98km SW of Kiska Volcano, Alaska",earthquake,13.5,12.4,0.077,47,reviewed,us,us
2016-04-12 03:31:34.400,18.4437,-65.5059,95,2.6,Md,4,237.6,0.25152828,0.07,pr,pr16103001,2016-04-12 11:34:11.970,"20km NE of Fajardo, Puerto Rico",earthquake,2.2,0.7,0,3,reviewed,pr,pr
2016-04-12 03:22:48.010,-3.7177,-103.9077,10,5.4,mb,,103,13.942,0.92,us,us20005haz,2016-04-12 11:56:37.000,"Central East Pacific Rise",earthquake,11.4,1.9,0.024,585,reviewed,us,us
2016-04-12 03:02:54.200,18.6651,-64.1986,4,2.6,Md,5,316.8,0.46712395,0.28,pr,pr16103000,2016-04-12 11:05:20.634,"52km ENE of Road  own, British Virgin Islands",earthquake,2.5,2.6,0,3,reviewed,pr,pr
2016-04-12 01:04:25.990,40.3283333,-124.5198333,20.59,2.56,md,27,242,0.1802,0.1,nc,nc72620965,2016-04-12 19:37:05.184,"35km SW of Ferndale, California",earthquake,1.2,0.31,0.199,41,reviewed,nc,nc
2016-04-12 00:21:19.000,60.4983,-151.974,101.7,2.9,ml,,,,0.65,ak,ak13425979,2016-04-12 08:23:56.590,"38km WNW of Kalifornsky, Alaska",earthquake,0.5,0.6,,,automatic,ak,ak
2016-04-11 23:34:35.700,-63.3625,144.989,10,5,mb,,38,11.418,0.63,us,us20005hai,2016-04-16 21:34:33.962,"South of Australia",earthquake,9.9,0.7,0.085,44,reviewed,us,us
2016-04-11 22:53:38.940,-6.3157,145.7737,125.16,4,mb,,184,3.362,0.8,us,us20005jtc,2016-04-22 01:10:14.027,"10km WSW of Kainantu, Papua New Guinea",earthquake,15.9,7.2,0.138,14,reviewed,us,us
2016-04-11 22:45:29.550,-30.3331,-177.8197,40.43,4.3,mb,,212,1.088,0.55,us,us20005jtb,2016-04-22 01:05:32.290,"118km S of Raoul Island, New ealand",earthquake,8.2,11.8,0.201,7,reviewed,us,us
2016-04-11 22:43:32.520,-56.0633,-27.7076,108.43,4.5,mb,,102,5.339,0.22,us,us20005jth,2016-04-21 23:32:45.701,"77km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,14.9,8,0.145,14,reviewed,us,us
2016-04-11 22:20:23.000,52.0505,-169.2241,25.7,2.8,ml,,,,1.05,us,us20005jnk,2016-04-21 23:27:13.040,"101km SSW of Nikolski, Alaska",earthquake,4.7,9.3,,,reviewed,ak,ak
2016-04-11 21:33:32.680,-10.8759,165.8338,48.89,4.2,mb,,148,4.735,1.03,us,us20005jta,2016-04-21 23:24:19.508,"17km S of Lata, Solomon Islands",earthquake,8,10.7,0.215,6,reviewed,us,us
2016-04-11 21:25:52.790,-26.3339,-176.1564,10,4.4,mb,,168,3.297,0.59,us,us20005jt9,2016-04-21 23:19:23.778,"South of the Fiji Islands",earthquake,11.9,2,0.203,7,reviewed,us,us
2016-04-11 20:41:53.000,52.1535,177.0333,25.5,3.1,ml,,,,0.48,ak,ak13486138,2016-04-19 00:20:02.999,"39km W of Kiska Volcano, Alaska",earthquake,5.9,2.7,,,reviewed,ak,ak
2016-04-11 20:15:46.000,52.0145,176.8326,23.3,3.7,ml,,,,0.43,ak,ak13486136,2016-04-19 00:19:51.447,"53km W of Kiska Volcano, Alaska",earthquake,11,2.8,,,reviewed,ak,ak
2016-04-11 20:10:35.500,51.8428,176.6228,21.46,5.6,mb,,29,1.785,0.98,us,us20005h2l,2016-04-20 17:46:17.711,"73km WSW of Kiska Volcano, Alaska",earthquake,6.7,3.5,0.02,852,reviewed,us,us
2016-04-11 19:41:07.000,61.1723,-151.3343,72.7,2.6,ml,,,,0.66,ak,ak13425095,2016-04-19 00:18:33.103,"53km N of Nikiski, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-04-11 19:41:06.270,-40.932,175.5135,27.12,4.8,mwr,,65,0.522,0.64,us,us20005h22,2016-04-11 23:13:29.815,"12km WNW of Masterton, New ealand",earthquake,4.4,2.6,0.048,42,reviewed,us,us
2016-04-11 19:20:18.000,53.7516,-164.0653,25.8,2.7,ml,,,,0.41,ak,ak13425091,2016-04-19 00:19:12.070,"120km ESE of Akutan, Alaska",earthquake,1.3,11.3,,,reviewed,ak,ak
2016-04-11 19:12:42.680,43.6642,-127.414,10,3.6,mb,,202,2.441,1.04,us,us20005h1p,2016-04-12 03:15:12.367,"250km WNW of Bandon, Oregon",earthquake,8.9,2,0.189,7,reviewed,us,us
2016-04-11 18:53:44.760,38.2847,20.3263,10,4.6,mb,,88,1.681,0.94,us,us20005h1i,2016-04-11 22:54:34.755,"13km NW of Lixourion, Greece",earthquake,6.1,1.9,0.069,63,reviewed,us,us
2016-04-11 18:08:21.350,36.4614,-98.4553,5,3.2,mb_lg,,76,0.062,0.43,us,us20005h10,2016-04-12 02:10:50.196,"19km WSW of Helena, Oklahoma",earthquake,1.4,1.3,0.058,77,reviewed,us,us
2016-04-11 17:11:42.000,-21.579,-68.37,126.5,4,ml,,,,0.65,us,us20005gzt,2016-04-12 01:14:20.421,"114km NNE of Calama, Chile",earthquake,7.5,5.3,,,reviewed,guc,guc
2016-04-11 15:43:35.000,52.9019,-172.1737,244,3.2,ml,,,,0.63,ak,ak13486117,2016-04-20 17:47:49.493,"77km NW of Amukta Island, Alaska",earthquake,7.7,1.1,,,reviewed,ak,ak
2016-04-11 15:38:09.890,-4.1118,141.9065,114.05,4.6,mb,,39,5.826,0.72,us,us20005gz5,2016-04-11 23:40:46.424,"105km W of Ambunti, Papua New Guinea",earthquake,9.6,7.3,0.056,96,reviewed,us,us
2016-04-11 14:20:08.810,-7.6323,129.5516,123.75,4.3,mb,,100,1.765,1.13,us,us20005gym,2016-04-11 22:22:54.708,"197km W of Saumlaki, Indonesia",earthquake,10.9,11,0.143,14,reviewed,us,us
2016-04-11 13:59:32.900,18.2091,-68.5475,144,3.3,Md,12,205.2,0.34135981,0.69,pr,pr16102006,2016-04-11 22:02:08.170,"19km SSE of Boca de Yuma, Dominican Republic",earthquake,6.3,2.9,0,10,reviewed,pr,pr
2016-04-11 13:56:16.500,18.8537,-64.435,42,2.5,Md,4,324,0.46712395,0.09,pr,pr16102004,2016-04-11 21:58:44.877,"52km NNE of Road  own, British Virgin Islands",earthquake,4.5,5.2,0,4,reviewed,pr,pr
2016-04-11 12:57:52.000,52.3613,-165.3809,25.8,2.6,ml,,,,0.33,ak,ak13486111,2016-04-19 00:18:18.055,"185km SSE of Unalaska, Alaska",earthquake,2.2,2.7,,,reviewed,ak,ak
2016-04-11 12:16:54.000,50.8695,179.4922,23.8,3.5,ml,,,,0.29,ak,ak13424637,2016-04-20 17:47:38.312,"107km WSW of Amatignak Island, Alaska",earthquake,1.6,2.2,,,reviewed,ak,ak
2016-04-11 12:00:44.000,51.2162,-178.8754,29.5,3.7,ml,,,,0.49,ak,ak13424633,2016-04-19 00:18:09.652,"17km ESE of Amatignak Island, Alaska",earthquake,1.8,5.3,,,reviewed,ak,ak
2016-04-11 11:49:06.807,41.7268,-119.589,13.3,3.3,ml,7,60.6,0.276,0.1809,nn,nn00540084,2016-04-13 03:54:56.846,"81km SE of Lakeview, Oregon",earthquake,4.13,5.3,0.44,6,reviewed,nn,nn
2016-04-11 10:43:18.810,36.806,-122.0891667,9.7,2.56,md,84,112,0.1306,0.11,nc,nc72620710,2016-04-12 06:19:05.114,"19km SSW of Santa Cruz, California",earthquake,0.23,0.6,0.148,109,reviewed,nc,nc
2016-04-11 10:23:45.980,32.1088,141.7605,11.89,4.8,mb,,117,1.925,0.81,us,us20005gxk,2016-04-11 18:26:19.907,"213km ESE of Hachijo-jima, Japan",earthquake,8.3,3.1,0.04,190,reviewed,us,us
2016-04-11 09:51:24.040,16.0988,-96.1844,75.85,4.7,mb,,145,2.706,1.18,us,us20005gxd,2016-04-11 10:59:11.593,"22km NW of Santa Maria Xadani, Mexico",earthquake,6.8,8.9,0.032,290,reviewed,us,us
2016-04-11 09:29:29.020,7.0137,-76.6356,21.02,4.9,mb,,43,1.826,1.28,us,us20005gx4,2016-04-11 21:09:02.040,"13km ENE of Murindo, Colombia",earthquake,6.8,5.2,0.036,484,reviewed,us,us
2016-04-11 09:12:51.010,37.2605,-121.6368333,6.4,2.51,md,117,57,0.02899,0.09,nc,nc72620690,2016-04-12 11:16:06.911,"14km N of Morgan Hill, California",earthquake,0.09,0.17,0.163,111,reviewed,nc,nc
2016-04-11 08:05:55.000,66.5722,-171.4207,35.8,3.2,ml,,,,1.03,ak,ak13486098,2016-04-20 17:48:38.018,"111km N of Lavrentiya, Russia",earthquake,6.3,11.7,,,reviewed,ak,ak
2016-04-11 07:31:12.000,52.6345,-169.8146,14.8,2.6,ml,,,,0.44,ak,ak13486096,2016-04-19 00:18:14.995,"59km E of Yunaska Island, Alaska",earthquake,10.9,2.5,,,reviewed,ak,ak
2016-04-11 06:54:37.000,56.9727,-157.6472,11.7,2.5,ml,,,,0.85,ak,ak13486091,2016-04-19 00:18:13.167,"105km NE of Chignik Lake, Alaska",earthquake,0.7,0.4,,,reviewed,ak,ak
2016-04-11 06:30:54.900,19.6219,-68.3277,62,3.4,Md,11,226.8,0.8758574,0.27,pr,pr16102000,2016-04-11 14:33:35.434,"103km NE of Miches, Dominican Republic",earthquake,2.6,5.7,0,10,reviewed,pr,pr
2016-04-11 05:45:09.500,24.5642,122.1339,58.91,5.2,mb,,39,0.626,1.04,us,us20005gwa,2016-04-11 06:32:20.455,"29km E of Su'ao,  aiwan",earthquake,5.3,6.1,0.038,227,reviewed,us,us
2016-04-11 05:34:08.000,66.764,-162.9884,17.4,2.9,ml,,,,0.73,ak,ak13424067,2016-04-20 17:48:13.856,"22km SW of Kotzebue, Alaska",earthquake,1.9,0.6,,,reviewed,ak,ak
2016-04-11 05:07:27.730,42.3052,-100.4559,5,3.2,mb_lg,,35,1.298,0.74,us,us20005gw1,2016-04-11 06:06:13.949,"37km NNE of  hedford, Nebraska",earthquake,4.4,2,0.048,111,reviewed,us,us
2016-04-11 04:52:46.870,-3.4773,133.9249,10,4,mb,,73,3.71,1.08,us,us20005jsr,2016-04-21 23:06:28.837,"173km W of Nabire, Indonesia",earthquake,9.3,1.8,0.156,11,reviewed,us,us
2016-04-11 04:49:08.820,-0.3183,125.8136,19.49,4.1,mb,,101,1.893,0.49,us,us20005jss,2016-04-21 22:59:59.605,"170km NNE of Dofa, Indonesia",earthquake,9.2,7.5,0.174,9,reviewed,us,us
2016-04-11 04:32:26.790,2.6129,128.4832,181.47,4,mb,,133,2.142,0.56,us,us20005jsq,2016-04-21 21:37:57.299,"111km NNE of  obelo, Indonesia",earthquake,14.1,7.5,0.139,14,reviewed,us,us
2016-04-11 03:52:56.700,-14.1751,166.516,10,5,mb,,70,1.428,1.28,us,us20005gvy,2016-04-21 21:03:00.012,"112km NNW of Port-Olry, Vanuatu",earthquake,9.2,1.8,0.069,68,reviewed,us,us
2016-04-11 03:31:18.500,-48.9682,164.8978,19.61,4.4,mb,,110,3.708,1.19,us,us20005gvu,2016-04-21 04:19:32.200,"213km NNW of Auckland Island, New ealand",earthquake,8.7,5.1,0.155,12,reviewed,us,us
2016-04-11 03:25:24.400,24.5766,121.8289,64.86,4.1,mb,,78,0.422,0.93,us,us20005kq9,2016-04-22 02:20:03.193,"3km SW of Su'ao,  aiwan",earthquake,4.8,5.5,0.261,4,reviewed,us,us
2016-04-11 03:14:37.600,50.7868,179.5764,38.33,4,mb,,224,1.271,1.26,us,us20005jmy,2016-04-21 04:13:17.278,"106km WSW of Amatignak Island, Alaska",earthquake,8.9,7,0.172,9,reviewed,us,us
2016-04-11 02:43:26.640,-15.3875,-73.8264,65.35,4.2,mb,,103,4.473,0.85,us,us20005hww,2016-04-21 04:05:11.104,"39km S of Coracora, Peru",earthquake,8.8,6.8,0.14,14,reviewed,us,us
2016-04-11 02:07:12.550,5.3232,133.0297,24.23,4.8,mb,,83,6.398,0.62,us,us20005gvs,2016-04-21 04:02:31.676,"213km SW of Angaur State, Palau",earthquake,9.6,4.1,0.055,104,reviewed,us,us
2016-04-11 01:18:07.580,-14.3218,166.7106,35,4.7,mb,,130,1.215,0.73,us,us20005jsn,2016-04-21 03:56:40.473,"88km NNW of Port-Olry, Vanuatu",earthquake,4.9,2,0.137,16,reviewed,us,us
2016-04-11 00:50:18.330,-5.9035,152.978,28.69,4.8,mb,,73,1.884,0.76,us,us20005gvq,2016-04-15 02:35:25.679,"158km S of  aron, Papua New Guinea",earthquake,8.2,5.4,0.058,91,reviewed,us,us
2016-04-11 00:32:36.000,60.2407,-153.2051,162.6,3.6,ml,,,,0.71,ak,ak13423677,2016-04-20 17:48:26.484,"33km SW of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-04-10 22:44:22.000,59.7906,-153.0808,99.8,2.5,ml,,,,0.49,ak,ak13423556,2016-04-18 19:17:45.317,"70km W of Anchor Point, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-04-10 21:33:23.000,50.7091,179.6972,24.6,3.2,ml,,,,0.44,ak,ak13485866,2016-04-18 19:17:33.260,"104km SW of Amatignak Island, Alaska",earthquake,4.5,3.9,,,reviewed,ak,ak
2016-04-10 21:06:59.000,50.7949,179.4995,26.4,3.5,ml,,,,0.46,ak,ak13423443,2016-04-18 19:17:24.189,"110km WSW of Amatignak Island, Alaska",earthquake,1.4,1.8,,,reviewed,ak,ak
2016-04-10 20:25:20.000,50.7006,179.7696,24.1,3,ml,,,,0.43,ak,ak13485861,2016-04-18 19:17:30.654,"100km SW of Amatignak Island, Alaska",earthquake,5.6,7,,,reviewed,ak,ak
2016-04-10 20:23:31.000,51.0506,179.4108,13.5,3.5,ml,,,,0.54,ak,ak13423438,2016-04-18 19:17:12.808,"101km S of Semisopochnoi Island, Alaska",earthquake,3.4,4.4,,,reviewed,ak,ak
2016-04-10 20:01:16.000,50.8544,179.5884,24.1,3.3,ml,,,,0.42,ak,ak13423432,2016-04-18 19:17:26.842,"101km WSW of Amatignak Island, Alaska",earthquake,3.7,4.6,,,reviewed,ak,ak
2016-04-10 19:58:55.000,50.7034,179.6332,24,2.6,ml,,,,0.49,ak,ak13485856,2016-04-18 19:17:28.874,"108km SW of Amatignak Island, Alaska",earthquake,4.7,4.9,,,reviewed,ak,ak
2016-04-10 19:47:39.000,50.7478,179.6346,24.9,3.4,ml,,,,0.48,ak,ak13485853,2016-04-18 19:17:22.808,"105km WSW of Amatignak Island, Alaska",earthquake,8.4,10.3,,,reviewed,ak,ak
2016-04-10 19:46:39.560,50.9542,179.6762,48.29,4.2,mb,,218,2.18,0.77,us,us20005gus,2016-04-18 19:16:18.841,"91km WSW of Amatignak Island, Alaska",earthquake,12.3,11,0.1,28,reviewed,us,us
2016-04-10 19:41:51.000,51.1551,179.8168,9.9,3.4,ml,,,,0.63,ak,ak13423418,2016-04-18 19:17:36.273,"76km W of Amatignak Island, Alaska",earthquake,3.1,1.4,,,reviewed,ak,ak
2016-04-10 19:39:03.000,50.8333,179.4826,26.2,3.9,ml,,,,0.56,ak,ak13485850,2016-04-19 17:10:46.728,"109km WSW of Amatignak Island, Alaska",earthquake,1.8,3.9,,,reviewed,ak,ak
2016-04-10 19:37:51.000,50.9725,179.5123,22.3,4,ml,,,,0.34,ak,ak13485849,2016-04-18 19:17:21.043,"101km WSW of Amatignak Island, Alaska",earthquake,3.1,2.7,,,reviewed,ak,ak
2016-04-10 19:37:09.000,50.9099,179.4988,27,3.7,ml,,,,0.52,ak,ak13485848,2016-04-18 19:17:20.173,"105km WSW of Amatignak Island, Alaska",earthquake,0.7,4.4,,,reviewed,ak,ak
2016-04-10 19:34:05.210,51.0323,179.6211,47.44,5.4,mb,,175,2.179,0.75,us,us20005guh,2016-04-19 17:09:53.356,"92km WSW of Amatignak Island, Alaska",earthquake,10.2,10,0.056,110,reviewed,us,us
2016-04-10 18:49:08.390,3.1528,122.6334,548.65,4.5,mb,,80,2.745,0.89,us,us20005gua,2016-04-11 02:51:47.711,"257km NNE of Kali, Indonesia",earthquake,11.4,9.9,0.076,51,reviewed,us,us
2016-04-10 18:10:56.810,-31.4739,-71.8689,35,4.8,mb,,174,0.79,0.84,us,us20005gu3,2016-04-11 02:13:38.412,"69km WNW of Illapel, Chile",earthquake,5.6,2,0.167,11,reviewed,us,us
2016-04-10 17:48:53.970,36.3595,3.5,14.37,4.8,mb,,89,3.806,0.99,us,us20005gtz,2016-04-10 19:16:40.185,"17km WNW of Ain Bessem, Algeria",earthquake,8.4,4.7,0.103,29,reviewed,us,us
2016-04-10 16:24:56.200,36.548,-99.0426,5,3.2,mb_lg,,194,0.124,0.5,us,us20005gtp,2016-04-10 18:09:19.722,"18km NE of Mooreland, Oklahoma",earthquake,2.1,1.9,0.058,78,reviewed,us,us
2016-04-10 15:46:11.590,-41.052,-91.2912,12.79,5.2,mb,,73,13.258,0.66,us,us20005gtl,2016-04-10 23:48:56.246,"Southeast of Easter Island",earthquake,12.3,3.7,0.039,218,reviewed,us,us
2016-04-10 14:32:42.740,36.0123,139.9253,42.73,4,mb,,137,0.306,0.81,us,us20005gti,2016-04-10 16:44:17.189,"4km SSE of Iwai, Japan",earthquake,6.7,7.2,0.232,5,reviewed,us,us
2016-04-10 14:23:58.000,-23.602,-66.812,262,4.3,mb,,,,0.75,us,us20005gth,2016-04-10 22:26:30.851,"84km NW of San Antonio de los Cobres, Argentina",earthquake,10.7,8,0.267,4,reviewed,sja,us
2016-04-10 13:09:45.280,-31.001,-72.3354,4.9,3.8,mb,,144,0.685,0.68,us,us20005gtf,2016-04-10 21:12:21.390,"117km WSW of Ovalle, Chile",earthquake,5.5,7.9,0.36,2,reviewed,us,us
2016-04-10 12:37:43.660,51.3129,-177.9907,18.65,2.8,ml,,221,0.65,0.37,us,us20005jkb,2016-04-22 12:50:15.400,"64km S of  anaga Volcano, Alaska",earthquake,10.2,19.7,,,reviewed,us,ak
2016-04-10 11:30:17.810,-18.4966,-175.1571,217,4.2,mb,,75,4.987,1.1,us,us20005ikm,2016-04-22 12:41:49.325,"125km W of Neiafu,  onga",earthquake,11.3,7,0.103,26,reviewed,us,us
2016-04-10 11:00:08.850,24.2344,123.6115,48.69,4.7,mb,,94,0.594,0.89,us,us20005ikl,2016-04-22 12:20:20.073,"56km WSW of Ishigaki, Japan",earthquake,4.9,7.7,0.148,14,reviewed,us,us
2016-04-10 10:28:58.660,36.4709,71.1357,211.59,6.6,mww,,17,0.792,1.03,us,us20005gsg,2016-04-22 12:06:39.686,"42km WSW of Ashkasham, Afghanistan",earthquake,5.2,3.5,,,reviewed,us,us
2016-04-10 09:53:18.000,57.2507,-157.9855,24.5,2.8,ml,,,,0.31,ak,ak13485821,2016-04-22 10:02:34.040,"120km NNE of Chignik Lake, Alaska",earthquake,1.8,1.7,,,reviewed,ak,ak
2016-04-10 09:22:02.130,51.4613,-175.4523,35.67,2.5,ml,,221,0.693,0.46,us,us20005gtg,2016-04-22 10:00:26.475,"95km ESE of Adak, Alaska",earthquake,5.4,71.4,,,reviewed,us,ak
2016-04-10 08:26:24.890,-4.6527,154.1677,187.64,4.5,mb,,123,2.05,0.92,us,us20005gs6,2016-04-10 16:28:54.064,"127km E of  aron, Papua New Guinea",earthquake,8.3,6.7,0.092,35,reviewed,us,us
2016-04-10 07:11:23.880,16.1182,-96.1707,35.3,5.4,mb,,139,2.706,1.03,us,us20005gs0,2016-04-14 14:39:39.000,"21km SSE of San Pedro Mixtepec, Mexico",earthquake,7,6.3,0.023,636,reviewed,us,us
2016-04-10 05:36:33.000,56.9187,-157.8875,6,2.9,ml,,,,0.86,ak,ak13485808,2016-04-18 19:18:11.188,"91km NE of Chignik Lake, Alaska",earthquake,0.6,0.2,,,reviewed,ak,ak
